/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_21_974.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_21_974.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_21_974.jpg,0,0,0,1.888769E-06
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_22_053.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_22_053.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_22_053.jpg,0,0,0,4.034571E-06
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_22_124.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_22_124.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_22_124.jpg,0,0,0,7.652638E-06
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_22_205.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_22_205.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_22_205.jpg,0,0,0,7.101325E-06
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_22_290.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_22_290.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_22_290.jpg,0,0.05768037,0,0.02195549
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_22_365.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_22_365.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_22_365.jpg,0,0.2830288,0,0.2236713
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_22_468.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_22_468.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_22_468.jpg,0,0.5537875,0,0.7430867
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_22_550.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_22_550.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_22_550.jpg,0,0.8213875,0,1.435721
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_22_633.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_22_633.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_22_633.jpg,0,1,0,2.354547
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_22_707.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_22_707.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_22_707.jpg,0,1,0,3.299581
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_22_790.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_22_790.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_22_790.jpg,0,1,0,4.238692
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_22_874.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_22_874.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_22_874.jpg,0,1,0,5.402038
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_22_958.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_22_958.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_22_958.jpg,0,1,0,6.324677
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_23_040.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_23_040.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_23_040.jpg,0,1,0,7.240137
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_23_127.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_23_127.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_23_127.jpg,0,1,0,8.148489
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_23_207.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_23_207.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_23_207.jpg,-0.1,1,0,9.047563
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_23_290.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_23_290.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_23_290.jpg,-0.3,1,0,9.917714
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_23_376.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_23_376.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_23_376.jpg,0,1,0,10.97027
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_23_458.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_23_458.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_23_458.jpg,0,1,0,11.68012
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_23_552.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_23_552.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_23_552.jpg,0,1,0,12.69462
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_23_634.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_23_634.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_23_634.jpg,0,1,0,13.5985
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_23_717.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_23_717.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_23_717.jpg,0,1,0,14.42857
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_23_792.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_23_792.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_23_792.jpg,-0.05,1,0,15.31983
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_23_876.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_23_876.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_23_876.jpg,-0.3,1,0,16.25272
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_23_959.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_23_959.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_23_959.jpg,-0.5000001,1,0,16.99916
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_24_041.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_24_041.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_24_041.jpg,-0.7,1,0,17.69278
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_24_123.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_24_123.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_24_123.jpg,0,1,0,18.44002
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_24_340.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_24_340.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_24_340.jpg,0,1,0,20.64183
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_24_422.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_24_422.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_24_422.jpg,0,1,0,21.44127
/home/amandeeprikhi/Desktop/training_data/IMG/center_2019_03_26_12_58_24_489.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/left_2019_03_26_12_58_24_489.jpg,/home/amandeeprikhi/Desktop/training_data/IMG/right_2019_03_26_12_58_24_489.jpg,-0.15,1,0,22.01455
